"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 10 07:52:06 GMT 2022","Fri Jun 10 07:52:29 GMT 2022","23276","test","test_conduit","TestConduit","","","test_update_profile_picture",""
"passed","Fri Jun 10 07:49:15 GMT 2022","Fri Jun 10 07:49:16 GMT 2022","955","test","test_conduit","TestConduit","","","test_registration",""
"passed","Fri Jun 10 07:49:07 GMT 2022","Fri Jun 10 07:49:13 GMT 2022","6095","test","test_conduit","TestConduit","","","test_accept_cookie",""
"passed","Fri Jun 10 07:50:11 GMT 2022","Fri Jun 10 07:50:58 GMT 2022","46220","test","test_conduit","TestConduit","","","test_import_data_from_file",""
"passed","Fri Jun 10 07:52:48 GMT 2022","Fri Jun 10 07:53:05 GMT 2022","16313","test","test_conduit","TestConduit","","","test_pagination",""
"passed","Fri Jun 10 07:52:30 GMT 2022","Fri Jun 10 07:52:47 GMT 2022","16326","test","test_conduit","TestConduit","","","test_list_elements",""
"passed","Fri Jun 10 07:49:53 GMT 2022","Fri Jun 10 07:50:10 GMT 2022","16379","test","test_conduit","TestConduit","","","test_save_data_to_file",""
"passed","Fri Jun 10 07:49:18 GMT 2022","Fri Jun 10 07:49:35 GMT 2022","17586","test","test_conduit","TestConduit","","","test_login",""
"passed","Fri Jun 10 07:50:59 GMT 2022","Fri Jun 10 07:51:31 GMT 2022","31561","test","test_conduit","TestConduit","","","test_create_new_element",""
"passed","Fri Jun 10 07:51:32 GMT 2022","Fri Jun 10 07:52:04 GMT 2022","31718","test","test_conduit","TestConduit","","","test_delete_element",""
"passed","Fri Jun 10 07:49:37 GMT 2022","Fri Jun 10 07:49:52 GMT 2022","15315","test","test_conduit","TestConduit","","","test_logout",""
