"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 14 14:45:39 GMT 2022","Tue Jun 14 14:45:58 GMT 2022","19369","test","test_conduit","TestConduit","","","test_update_profile_picture",""
"passed","Tue Jun 14 14:43:40 GMT 2022","Tue Jun 14 14:43:54 GMT 2022","13365","test","test_conduit","TestConduit","","","test_logout",""
"passed","Tue Jun 14 14:44:49 GMT 2022","Tue Jun 14 14:45:09 GMT 2022","19678","test","test_conduit","TestConduit","","","test_create_new_element",""
"passed","Tue Jun 14 14:43:55 GMT 2022","Tue Jun 14 14:44:12 GMT 2022","16490","test","test_conduit","TestConduit","","","test_save_data_to_file",""
"passed","Tue Jun 14 14:45:11 GMT 2022","Tue Jun 14 14:45:36 GMT 2022","25655","test","test_conduit","TestConduit","","","test_delete_element",""
"passed","Tue Jun 14 14:46:00 GMT 2022","Tue Jun 14 14:46:10 GMT 2022","10482","test","test_conduit","TestConduit","","","test_list_elements",""
"passed","Tue Jun 14 14:43:23 GMT 2022","Tue Jun 14 14:43:24 GMT 2022","970","test","test_conduit","TestConduit","","","test_registration",""
"passed","Tue Jun 14 14:43:26 GMT 2022","Tue Jun 14 14:43:39 GMT 2022","12940","test","test_conduit","TestConduit","","","test_login",""
"passed","Tue Jun 14 14:43:08 GMT 2022","Tue Jun 14 14:43:22 GMT 2022","13115","test","test_conduit","TestConduit","","","test_accept_cookie",""
"passed","Tue Jun 14 14:44:13 GMT 2022","Tue Jun 14 14:44:48 GMT 2022","34290","test","test_conduit","TestConduit","","","test_import_data_from_file",""
"passed","Tue Jun 14 14:46:12 GMT 2022","Tue Jun 14 14:46:27 GMT 2022","15398","test","test_conduit","TestConduit","","","test_pagination",""
