"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Jun 10 05:28:20 GMT 2022","Fri Jun 10 05:28:20 GMT 2022","0","test","test_conduit","TestConduit","","","test_create_new_element",""
"broken","Fri Jun 10 05:28:28 GMT 2022","Fri Jun 10 05:28:28 GMT 2022","0","test","test_conduit","TestConduit","","","test_list_elements",""
"broken","Fri Jun 10 05:28:23 GMT 2022","Fri Jun 10 05:28:23 GMT 2022","0","test","test_conduit","TestConduit","","","test_delete_element",""
"broken","Fri Jun 10 05:28:15 GMT 2022","Fri Jun 10 05:28:15 GMT 2022","0","test","test_conduit","TestConduit","","","test_save_data_to_file",""
"broken","Fri Jun 10 05:28:06 GMT 2022","Fri Jun 10 05:28:06 GMT 2022","0","test","test_conduit","TestConduit","","","test_registration",""
"broken","Fri Jun 10 05:28:17 GMT 2022","Fri Jun 10 05:28:17 GMT 2022","0","test","test_conduit","TestConduit","","","test_import_data_from_file",""
"broken","Fri Jun 10 05:28:12 GMT 2022","Fri Jun 10 05:28:12 GMT 2022","0","test","test_conduit","TestConduit","","","test_logout",""
"broken","Fri Jun 10 05:28:10 GMT 2022","Fri Jun 10 05:28:10 GMT 2022","0","test","test_conduit","TestConduit","","","test_login",""
"broken","Fri Jun 10 05:28:03 GMT 2022","Fri Jun 10 05:28:03 GMT 2022","0","test","test_conduit","TestConduit","","","test_accept_cookie",""
"broken","Fri Jun 10 05:28:25 GMT 2022","Fri Jun 10 05:28:25 GMT 2022","0","test","test_conduit","TestConduit","","","test_update_profile_picture",""
"broken","Fri Jun 10 05:28:30 GMT 2022","Fri Jun 10 05:28:30 GMT 2022","0","test","test_conduit","TestConduit","","","test_pagination",""
