"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Jun 07 15:13:39 GMT 2022","Tue Jun 07 15:14:00 GMT 2022","20857","test","test_conduit","TestConduit","","","test_logout",""
"broken","Tue Jun 07 15:15:38 GMT 2022","Tue Jun 07 15:15:59 GMT 2022","20866","test","test_conduit","TestConduit","","","test_list_elements",""
"broken","Tue Jun 07 15:16:23 GMT 2022","Tue Jun 07 15:16:44 GMT 2022","20839","test","test_conduit","TestConduit","","","test_save_data_to_file",""
"passed","Tue Jun 07 15:13:02 GMT 2022","Tue Jun 07 15:13:08 GMT 2022","6104","test","test_conduit","TestConduit","","","test_accept_cookie",""
"passed","Tue Jun 07 15:13:09 GMT 2022","Tue Jun 07 15:13:10 GMT 2022","1016","test","test_conduit","TestConduit","","","test_registration",""
"broken","Tue Jun 07 15:13:12 GMT 2022","Tue Jun 07 15:13:38 GMT 2022","25341","test","test_conduit","TestConduit","","","test_login",""
"broken","Tue Jun 07 15:15:16 GMT 2022","Tue Jun 07 15:15:36 GMT 2022","20847","test","test_conduit","TestConduit","","","test_update_profile_picture",""
"broken","Tue Jun 07 15:14:02 GMT 2022","Tue Jun 07 15:14:23 GMT 2022","20813","test","test_conduit","TestConduit","","","test_create_new_element",""
"broken","Tue Jun 07 15:14:24 GMT 2022","Tue Jun 07 15:14:45 GMT 2022","20845","test","test_conduit","TestConduit","","","test_delete_element",""
"broken","Tue Jun 07 15:16:01 GMT 2022","Tue Jun 07 15:16:22 GMT 2022","20817","test","test_conduit","TestConduit","","","test_pagination",""
"broken","Tue Jun 07 15:14:47 GMT 2022","Tue Jun 07 15:15:14 GMT 2022","26840","test","test_conduit","TestConduit","","","test_import_data_from_file",""
