"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Jun 01 07:22:13 GMT 2022","Wed Jun 01 07:22:13 GMT 2022","0","test","test_conduit","TestConduit","","","test_save_data_to_file",""
"broken","Wed Jun 01 07:22:09 GMT 2022","Wed Jun 01 07:22:09 GMT 2022","0","test","test_conduit","TestConduit","","","test_update_profile_picture",""
"broken","Wed Jun 01 07:22:06 GMT 2022","Wed Jun 01 07:22:06 GMT 2022","0","test","test_conduit","TestConduit","","","test_delete_element",""
"broken","Wed Jun 01 07:22:04 GMT 2022","Wed Jun 01 07:22:04 GMT 2022","0","test","test_conduit","TestConduit","","","test_accept_cookie",""
"broken","Wed Jun 01 07:22:02 GMT 2022","Wed Jun 01 07:22:02 GMT 2022","0","test","test_conduit","TestConduit","","","test_login",""
"broken","Wed Jun 01 07:22:03 GMT 2022","Wed Jun 01 07:22:03 GMT 2022","0","test","test_conduit","TestConduit","","","test_logout",""
"broken","Wed Jun 01 07:22:05 GMT 2022","Wed Jun 01 07:22:05 GMT 2022","0","test","test_conduit","TestConduit","","","test_create_new_element",""
"broken","Wed Jun 01 07:22:08 GMT 2022","Wed Jun 01 07:22:08 GMT 2022","0","test","test_conduit","TestConduit","","","test_import_data_from_file",""
"broken","Wed Jun 01 07:22:10 GMT 2022","Wed Jun 01 07:22:10 GMT 2022","0","test","test_conduit","TestConduit","","","test_list_elements",""
"broken","Wed Jun 01 07:21:59 GMT 2022","Wed Jun 01 07:21:59 GMT 2022","0","test","test_conduit","TestConduit","","","test_registration",""
"broken","Wed Jun 01 07:22:11 GMT 2022","Wed Jun 01 07:22:11 GMT 2022","0","test","test_conduit","TestConduit","","","test_pagination",""
