"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jun 10 06:26:07 GMT 2022","Fri Jun 10 06:26:39 GMT 2022","31392","test","test_conduit","TestConduit","","","test_update_profile_picture",""
"failed","Fri Jun 10 06:25:34 GMT 2022","Fri Jun 10 06:26:05 GMT 2022","31812","test","test_conduit","TestConduit","","","test_delete_element",""
"passed","Fri Jun 10 06:23:13 GMT 2022","Fri Jun 10 06:23:15 GMT 2022","1233","test","test_conduit","TestConduit","","","test_registration",""
"passed","Fri Jun 10 06:26:59 GMT 2022","Fri Jun 10 06:27:15 GMT 2022","16376","test","test_conduit","TestConduit","","","test_pagination",""
"passed","Fri Jun 10 06:23:54 GMT 2022","Fri Jun 10 06:24:10 GMT 2022","16447","test","test_conduit","TestConduit","","","test_save_data_to_file",""
"passed","Fri Jun 10 06:23:05 GMT 2022","Fri Jun 10 06:23:11 GMT 2022","6294","test","test_conduit","TestConduit","","","test_accept_cookie",""
"passed","Fri Jun 10 06:26:40 GMT 2022","Fri Jun 10 06:26:57 GMT 2022","16407","test","test_conduit","TestConduit","","","test_list_elements",""
"passed","Fri Jun 10 06:23:36 GMT 2022","Fri Jun 10 06:23:52 GMT 2022","15392","test","test_conduit","TestConduit","","","test_logout",""
"passed","Fri Jun 10 06:25:00 GMT 2022","Fri Jun 10 06:25:32 GMT 2022","31641","test","test_conduit","TestConduit","","","test_create_new_element",""
"passed","Fri Jun 10 06:24:12 GMT 2022","Fri Jun 10 06:24:58 GMT 2022","46445","test","test_conduit","TestConduit","","","test_import_data_from_file",""
"passed","Fri Jun 10 06:23:16 GMT 2022","Fri Jun 10 06:23:35 GMT 2022","18185","test","test_conduit","TestConduit","","","test_login",""
