"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 16 07:31:45 GMT 2022","Thu Jun 16 07:31:51 GMT 2022","6508","test","test_conduit","TestConduit","","","test_list_elements",""
"passed","Thu Jun 16 07:31:03 GMT 2022","Thu Jun 16 07:31:25 GMT 2022","21771","test","test_conduit","TestConduit","","","test_delete_element",""
"passed","Thu Jun 16 07:29:38 GMT 2022","Thu Jun 16 07:29:47 GMT 2022","8895","test","test_conduit","TestConduit","","","test_login",""
"passed","Thu Jun 16 07:30:00 GMT 2022","Thu Jun 16 07:30:12 GMT 2022","12463","test","test_conduit","TestConduit","","","test_save_data_to_file",""
"passed","Thu Jun 16 07:30:14 GMT 2022","Thu Jun 16 07:30:44 GMT 2022","30281","test","test_conduit","TestConduit","","","test_import_data_from_file",""
"passed","Thu Jun 16 07:29:33 GMT 2022","Thu Jun 16 07:29:36 GMT 2022","2441","test","test_conduit","TestConduit","","","test_registration",""
"passed","Thu Jun 16 07:29:18 GMT 2022","Thu Jun 16 07:29:31 GMT 2022","13129","test","test_conduit","TestConduit","","","test_accept_cookie",""
"passed","Thu Jun 16 07:31:53 GMT 2022","Thu Jun 16 07:32:04 GMT 2022","11418","test","test_conduit","TestConduit","","","test_pagination",""
"passed","Thu Jun 16 07:29:49 GMT 2022","Thu Jun 16 07:29:58 GMT 2022","9349","test","test_conduit","TestConduit","","","test_logout",""
"passed","Thu Jun 16 07:30:46 GMT 2022","Thu Jun 16 07:31:02 GMT 2022","15720","test","test_conduit","TestConduit","","","test_create_new_element",""
"passed","Thu Jun 16 07:31:28 GMT 2022","Thu Jun 16 07:31:43 GMT 2022","15391","test","test_conduit","TestConduit","","","test_update_profile_picture",""
