"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 14 14:36:54 GMT 2022","Tue Jun 14 14:37:28 GMT 2022","34280","test","test_conduit","TestConduit","","","test_import_data_from_file",""
"passed","Tue Jun 14 14:38:40 GMT 2022","Tue Jun 14 14:38:51 GMT 2022","10517","test","test_conduit","TestConduit","","","test_list_elements",""
"passed","Tue Jun 14 14:36:06 GMT 2022","Tue Jun 14 14:36:19 GMT 2022","12984","test","test_conduit","TestConduit","","","test_login",""
"passed","Tue Jun 14 14:37:30 GMT 2022","Tue Jun 14 14:37:50 GMT 2022","19663","test","test_conduit","TestConduit","","","test_create_new_element",""
"passed","Tue Jun 14 14:37:52 GMT 2022","Tue Jun 14 14:38:17 GMT 2022","25670","test","test_conduit","TestConduit","","","test_delete_element",""
"passed","Tue Jun 14 14:38:52 GMT 2022","Tue Jun 14 14:39:08 GMT 2022","15402","test","test_conduit","TestConduit","","","test_pagination",""
"failed","Tue Jun 14 14:36:03 GMT 2022","Tue Jun 14 14:36:03 GMT 2022","398","test","test_conduit","TestConduit","","","test_registration",""
"passed","Tue Jun 14 14:35:48 GMT 2022","Tue Jun 14 14:36:01 GMT 2022","13104","test","test_conduit","TestConduit","","","test_accept_cookie",""
"passed","Tue Jun 14 14:38:19 GMT 2022","Tue Jun 14 14:38:38 GMT 2022","19390","test","test_conduit","TestConduit","","","test_update_profile_picture",""
"passed","Tue Jun 14 14:36:36 GMT 2022","Tue Jun 14 14:36:52 GMT 2022","16461","test","test_conduit","TestConduit","","","test_save_data_to_file",""
"passed","Tue Jun 14 14:36:21 GMT 2022","Tue Jun 14 14:36:34 GMT 2022","13365","test","test_conduit","TestConduit","","","test_logout",""
